,Variable,Unit,Aggregation,czo_id,Discipline
1334,iron citrateascorbate extractable,,NaN,4982,All Disciplines
1335,iron citratedithionite extractable,,NaN,4982,All Disciplines
1336,feiii in 05 m hcl,,NaN,4982,All Disciplines
1337,light intensity,,NaN,4982,All Disciplines
1338,live fine roots,,NaN,4982,All Disciplines
1339,mass,,NaN,4982,All Disciplines
1340,manganese  citrateascorbateextractable,,NaN,4982,All Disciplines
1341,mn  in 05m hcl extraction,,NaN,4982,All Disciplines
1342,nitrogen percent in live fine roots,,NaN,4982,All Disciplines
1343,ph  soil,,NaN,4982,All Disciplines
1344,silica  ammonium oxalateextractable,,NaN,4982,All Disciplines
1345,silica  citrateascorbateextractable,,NaN,4982,All Disciplines
1346,silica in 05 m hcl,,NaN,4982,All Disciplines
1347,soil carbon,,NaN,4982,All Disciplines
1348,soil n,,NaN,4982,All Disciplines
1349,soluble phenolics in deionized water extractions,,NaN,4982,All Disciplines
1350,xylosidase,,NaN,4982,All Disciplines
1351,time of turbidity within last 15 minutes,,maximum,4997,Hydrology
1352,time of turbidity within last 15 minutes,,minimum,4997,Hydrology
1353,turbidity during last 15 minutes ntu,,average,4997,Hydrology
1354,turbidity ntu,,maximum,4997,Hydrology
1355,turbidity ntu,,minimum,4997,Hydrology
1356,effective energy and mass transfer,,NaN,5107,Biology / Ecology|Climatology / Meteorology|GIS / Remote Sensing|Hydrology
1357,agcsum,,NaN,5131,GIS / Remote Sensing|Biology / Ecology|Geomorphology|Hydrology
1358,area,,NaN,5131,GIS / Remote Sensing|Biology / Ecology|Geomorphology|Hydrology
1359,aspect,,NaN,5131,GIS / Remote Sensing|Biology / Ecology|Geomorphology|Hydrology
1360,cata,,NaN,5131,GIS / Remote Sensing|Biology / Ecology|Geomorphology|Hydrology
1361,dem,,NaN,5131,GIS / Remote Sensing|Biology / Ecology|Geomorphology|Hydrology
1362,eqdiam,,NaN,5131,GIS / Remote Sensing|Biology / Ecology|Geomorphology|Hydrology
1363,evtboulder,,NaN,5131,GIS / Remote Sensing|Biology / Ecology|Geomorphology|Hydrology
1364,genc,,NaN,5131,GIS / Remote Sensing|Biology / Ecology|Geomorphology|Hydrology
1365,ht,,NaN,5131,GIS / Remote Sensing|Biology / Ecology|Geomorphology|Hydrology
1366,id,,NaN,5131,GIS / Remote Sensing|Biology / Ecology|Geomorphology|Hydrology
1367,majax,,NaN,5131,GIS / Remote Sensing|Biology / Ecology|Geomorphology|Hydrology
1368,maxht,,NaN,5131,GIS / Remote Sensing|Biology / Ecology|Geomorphology|Hydrology
1369,mean height,,NaN,5131,GIS / Remote Sensing|Biology / Ecology|Geomorphology|Hydrology
1370,midslp,,NaN,5131,GIS / Remote Sensing|Biology / Ecology|Geomorphology|Hydrology
1371,minax,,NaN,5131,GIS / Remote Sensing|Biology / Ecology|Geomorphology|Hydrology
1372,mean height,,NaN,5131,GIS / Remote Sensing|Biology / Ecology|Geomorphology|Hydrology
1373,nrmht,,NaN,5131,GIS / Remote Sensing|Biology / Ecology|Geomorphology|Hydrology
1374,planc,,NaN,5131,GIS / Remote Sensing|Biology / Ecology|Geomorphology|Hydrology
1375,pred,,NaN,5131,GIS / Remote Sensing|Biology / Ecology|Geomorphology|Hydrology
1376,profc,,NaN,5131,GIS / Remote Sensing|Biology / Ecology|Geomorphology|Hydrology
1377,slope,,NaN,5131,GIS / Remote Sensing|Biology / Ecology|Geomorphology|Hydrology
1378,slpht,,NaN,5131,GIS / Remote Sensing|Biology / Ecology|Geomorphology|Hydrology
1379,stdht,,NaN,5131,GIS / Remote Sensing|Biology / Ecology|Geomorphology|Hydrology
1380,stennum,,NaN,5131,GIS / Remote Sensing|Biology / Ecology|Geomorphology|Hydrology
1381,tpi,,NaN,5131,GIS / Remote Sensing|Biology / Ecology|Geomorphology|Hydrology
1382,twi,,NaN,5131,GIS / Remote Sensing|Biology / Ecology|Geomorphology|Hydrology
1383,utme,,NaN,5131,GIS / Remote Sensing|Biology / Ecology|Geomorphology|Hydrology
1384,utmn,,NaN,5131,GIS / Remote Sensing|Biology / Ecology|Geomorphology|Hydrology
1385,vllydpth,,NaN,5131,GIS / Remote Sensing|Biology / Ecology|Geomorphology|Hydrology
1386,x,,NaN,5131,GIS / Remote Sensing|Biology / Ecology|Geomorphology|Hydrology
1387,x,,maximum,5131,GIS / Remote Sensing|Biology / Ecology|Geomorphology|Hydrology
1388,x,,minimum,5131,GIS / Remote Sensing|Biology / Ecology|Geomorphology|Hydrology
1389,y,,NaN,5131,GIS / Remote Sensing|Biology / Ecology|Geomorphology|Hydrology
1390,y,,maximum,5131,GIS / Remote Sensing|Biology / Ecology|Geomorphology|Hydrology
1391,y,,minimum,5131,GIS / Remote Sensing|Biology / Ecology|Geomorphology|Hydrology
1392,carbon dioxide,,NaN,5139,Climatology / Meteorology|Soil Science / Pedology|Biogeochemistry|Biology / Ecology
1393,oxygen,,NaN,5139,Climatology / Meteorology|Soil Science / Pedology|Biogeochemistry|Biology / Ecology
1394,bulk electrical conductivity,,NaN,5140,Hydrology|Soil Science / Pedology
1395,ag,gl,NaN,5189,Geochemistry / Mineralogy
1396,aluminum,,NaN,5189,Geochemistry / Mineralogy
1397,cd,,NaN,5189,Geochemistry / Mineralogy
1398,field label,,NaN,5189,Geochemistry / Mineralogy
1399,internal laboratory control number,,NaN,5189,Geochemistry / Mineralogy
1400,li,,NaN,5189,Geochemistry / Mineralogy
1401,sample type,,NaN,5189,Geochemistry / Mineralogy
1402,se,,NaN,5189,Geochemistry / Mineralogy
1403,silicon,,NaN,5189,Geochemistry / Mineralogy
1404,zirconium all elemental concentrations,gl,NaN,5189,Geochemistry / Mineralogy
1405,dbh diameter at breast height where applicable,cm,NaN,5190,Biology / Ecology
1406,diameter at root collar,cm,NaN,5190,Biology / Ecology
1407,distance m along transect where the subplot was located,,NaN,5190,Biology / Ecology
1408,line transect name starting point  first letter in transect name,,NaN,5190,Biology / Ecology
1409,species label 4 letter species code for each shrub stem labeled with first two letters of latin genus name followed by first two letters of latin species name,,NaN,5190,Biology / Ecology
1410,reduction potential,,NaN,5198,Soil Science / Pedology|Geochemistry / Mineralogy
1411,solar radiation,,NaN,5203,Biology / Ecology|Climatology / Meteorology|Hydrology|Soil Science / Pedology
1412,stream discharge,,NaN,5203,Biology / Ecology|Climatology / Meteorology|Hydrology|Soil Science / Pedology
1413,wind speed and direction,,NaN,5203,Biology / Ecology|Climatology / Meteorology|Hydrology|Soil Science / Pedology
1414,oxygen at depth,,NaN,5272,Geochemistry / Mineralogy|Soil Science / Pedology
1415,oxygen at depth,,NaN,5272,Geochemistry / Mineralogy|Soil Science / Pedology
1416,partial pressure of carbon dioxide at depth 1,,NaN,5272,Geochemistry / Mineralogy|Soil Science / Pedology
1417,partial pressure of carbon dioxide at depth2,,NaN,5272,Geochemistry / Mineralogy|Soil Science / Pedology
1418,site lrms leading ridge midslope or tmms tussey mtn midslope,,NaN,5272,Geochemistry / Mineralogy|Soil Science / Pedology
1419,filter number,,NaN,5273,Geochemistry / Mineralogy|Water Chemistry
1420,filter size,,NaN,5273,Geochemistry / Mineralogy|Water Chemistry
1421,nickel,ugml,NaN,5273,Geochemistry / Mineralogy|Water Chemistry
1422,aluminum,ugml,NaN,5274,Geochemistry / Mineralogy|Water Chemistry
1423,ba,ugml,NaN,5274,Geochemistry / Mineralogy|Water Chemistry
1424,calcium,ugml,NaN,5274,Geochemistry / Mineralogy|Water Chemistry
1425,iron,ugml,NaN,5274,Geochemistry / Mineralogy|Water Chemistry
1426,potassium,ugml,NaN,5274,Geochemistry / Mineralogy|Water Chemistry
1427,magnesium,ugml,NaN,5274,Geochemistry / Mineralogy|Water Chemistry
1428,manganese,ugml,NaN,5274,Geochemistry / Mineralogy|Water Chemistry
1429,sodium,ugml,NaN,5274,Geochemistry / Mineralogy|Water Chemistry
1430,phosphorus,ugml,NaN,5274,Geochemistry / Mineralogy|Water Chemistry
1431,rundate,,NaN,5274,Geochemistry / Mineralogy|Water Chemistry
1432,sample,,NaN,5274,Geochemistry / Mineralogy|Water Chemistry
1433,sampling date,,NaN,5274,Geochemistry / Mineralogy|Water Chemistry
1434,sampling time,,NaN,5274,Geochemistry / Mineralogy|Water Chemistry
1435,silicon,ugml,NaN,5274,Geochemistry / Mineralogy|Water Chemistry
1436,strontium,ugml,NaN,5274,Geochemistry / Mineralogy|Water Chemistry
1437,titanium,ugml,NaN,5274,Geochemistry / Mineralogy|Water Chemistry
1438,zinc,ugml,NaN,5274,Geochemistry / Mineralogy|Water Chemistry
1439, ,degc,NaN,5277,Soil Science / Pedology
1440,recnum,,NaN,5277,Soil Science / Pedology
1441,soil electric conductivity 10cm sm,,NaN,5277,Soil Science / Pedology
1442,soil electric conductivity 20cm sm,,NaN,5277,Soil Science / Pedology
1443,soil electric conductivity 40cm sm,,NaN,5277,Soil Science / Pedology
1444,soil moisture 10cm m3m3,,NaN,5277,Soil Science / Pedology
1445,soil moisture 20cm m3m3,,NaN,5277,Soil Science / Pedology
1446,soil moisture 40cm m3m3,,NaN,5277,Soil Science / Pedology
1447,soil temperature at 10 centimeter depth,degreescelsius,NaN,5277,Soil Science / Pedology
1448,soil temperature at 20 centimeter depth,degreescelsius,NaN,5277,Soil Science / Pedology
1449,soil temperature at 40 centimeter depth,degreescelsius,NaN,5277,Soil Science / Pedology
1450,time stamp,,NaN,5277,Soil Science / Pedology
1451,imagdiel 10cm,,NaN,5278,Soil Science / Pedology
1452,imagdiel 20cm,,NaN,5278,Soil Science / Pedology
1453,imagdiel 40cm,,NaN,5278,Soil Science / Pedology
1454,realdiel 10cm,,NaN,5278,Soil Science / Pedology
1455,realdiel 20cm,,NaN,5278,Soil Science / Pedology
1456,realdiel 40cm,,NaN,5278,Soil Science / Pedology
1457,temperaturecorrectedimagdiel 10cm,,NaN,5278,Soil Science / Pedology
1458,temperaturecorrectedimagdiel 20cm,,NaN,5278,Soil Science / Pedology
1459,temperaturecorrectedimagdiel 40cm,,NaN,5278,Soil Science / Pedology
1460,temperaturecorrectedrealdiel 10cm,,NaN,5278,Soil Science / Pedology
1461,temperaturecorrectedrealdiel 20cm,,NaN,5278,Soil Science / Pedology
1462,temperaturecorrectedrealdiel 40cm,,NaN,5278,Soil Science / Pedology
1463,date,,NaN,5280,Biology / Ecology
1464,dry weight,g,NaN,5280,Biology / Ecology
1465,macroplot,,NaN,5280,Biology / Ecology
1466,mass per unit area,gm2,NaN,5280,Biology / Ecology
1467,area,cm2,NaN,5281,Biology / Ecology
1468,intersections,,count,5281,Biology / Ecology
1469,intersectionarea intersectionscm2,,NaN,5281,Biology / Ecology
1470,slope position,,NaN,5281,Biology / Ecology
1471,transect,,NaN,5281,Biology / Ecology
1472,cz20,,NaN,5285,Hydrology
1473,cz21,,NaN,5285,Hydrology
1474,cz22,,NaN,5285,Hydrology
1475,cz23,,NaN,5285,Hydrology
1476,cz24,,NaN,5285,Hydrology
1477,cz25,,NaN,5285,Hydrology
1478,cz26,,NaN,5285,Hydrology
1479,cz27,,NaN,5285,Hydrology
1480,cz28,,NaN,5285,Hydrology
1481,cz29,,NaN,5285,Hydrology
1482,cz35,,NaN,5285,Hydrology
1483,cz36,,NaN,5285,Hydrology
1484,tmstamp yyyymmdd hhmmss,,NaN,5285,Hydrology
1485,humidity,,NaN,5292,Climatology / Meteorology
1486,corr,,NaN,5300,Soil Science / Pedology
1487,inten,,NaN,5300,Soil Science / Pedology
1488,mod,,NaN,5300,Soil Science / Pedology
1489,n1ctsmod,,NaN,5300,Soil Science / Pedology
1490,n1etsec,,NaN,5300,Soil Science / Pedology
1491,n1rh,,NaN,5300,Soil Science / Pedology
1492,n1tc,,NaN,5300,Soil Science / Pedology
1493,n2ctsbare,,NaN,5300,Soil Science / Pedology
1494,n2etsec,,NaN,5300,Soil Science / Pedology
1495,n2rh,,NaN,5300,Soil Science / Pedology
1496,n2tc,,NaN,5300,Soil Science / Pedology
1497,p1mb,,NaN,5300,Soil Science / Pedology
1498,press,,NaN,5300,Soil Science / Pedology
1499,probe,,NaN,5300,Soil Science / Pedology
1500,record number,,NaN,5300,Soil Science / Pedology
1501,relative humidity,,NaN,5300,Soil Science / Pedology
1502,sanpe,,NaN,5300,Soil Science / Pedology
1503,scale,,NaN,5300,Soil Science / Pedology
1504,t1c,,NaN,5300,Soil Science / Pedology
1505,vbat,,NaN,5300,Soil Science / Pedology
1506,absolute pressure,,NaN,5324,Hydrology
1507,airt,,NaN,5324,Hydrology
1508,barometric pressure,,NaN,5324,Hydrology
1509,stage height,cm,NaN,5324,Hydrology
1510,stage height diff,,NaN,5324,Hydrology
1511,time stamp,,NaN,5324,Hydrology
1512,w temperature,,NaN,5324,Hydrology
1513,electrical conductivity,,NaN,5326,Hydrology
1514,stage height m,,NaN,5326,Hydrology
1515,gw2wtemp,,NaN,5329,Hydrology
1516,lvl2,,NaN,5329,Hydrology
1517,lvl9,,NaN,5329,Hydrology
1518,1 point cloud in las format version 12,,NaN,5446,GIS / Remote Sensing
1519,2 esri float format 10m dem from ground classified points,,NaN,5446,GIS / Remote Sensing
1520,3 esri raster format 10m hillshade raster from ground classified points,,NaN,5446,GIS / Remote Sensing
1521,4 esri float format 10m dem from first return points,,NaN,5446,GIS / Remote Sensing
1522,5 esri raster format 10m hillshade raster first return points,,NaN,5446,GIS / Remote Sensing
1523,classified as ground or nonground,,NaN,5446,GIS / Remote Sensing
1524,in 1 tiles,km3,NaN,5446,GIS / Remote Sensing
1525,basket identification code,,NaN,5460,Biology / Ecology
1526,days since last collection,,NaN,5460,Biology / Ecology
1527,leaf litter material,,NaN,5460,Biology / Ecology
1528,miscellaneous material,,NaN,5460,Biology / Ecology
1529,seeds and flowers,,NaN,5460,Biology / Ecology
1530,litter collected,,total,5460,Biology / Ecology
1531,woody material,,NaN,5460,Biology / Ecology
1532,water potential,,NaN,5484,Biology / Ecology
1533,deuterium,,NaN,5485,Biogeochemistry|Biology / Ecology|Climatology / Meteorology|Geomorphology
1534, ,,NaN,5486,Biogeochemistry|Water Chemistry
1535,hydrogen 2 stable isotope ratio delta,,NaN,5486,Biogeochemistry|Water Chemistry
1536,oxygen18,,NaN,5486,Biogeochemistry|Water Chemistry
1537,precipitation,,NaN,5486,Biogeochemistry|Water Chemistry
1538,biota,,NaN,5488,Biology / Ecology
1539,volumetric water content,,NaN,5496,Geomorphology
1540,relative humidity,,NaN,5497,Climatology / Meteorology
1541,temperature sensor,,NaN,5497,Climatology / Meteorology
1542,ground water,,NaN,5498,Hydrology|Geochemistry / Mineralogy
1543,ground water depth,,NaN,5498,Hydrology|Geochemistry / Mineralogy
1544,ground water temperature,,NaN,5498,Hydrology|Geochemistry / Mineralogy
1545,water depth,,NaN,5498,Hydrology|Geochemistry / Mineralogy
1546,aluminum,,NaN,5512,Geochemistry / Mineralogy|Soil Science / Pedology|Geomorphology
1547,amphibole,,NaN,5512,Geochemistry / Mineralogy|Soil Science / Pedology|Geomorphology
1548,bulk density,,NaN,5512,Geochemistry / Mineralogy|Soil Science / Pedology|Geomorphology
1549,chroma,,NaN,5512,Geochemistry / Mineralogy|Soil Science / Pedology|Geomorphology
1550,clinoptilolite,,NaN,5512,Geochemistry / Mineralogy|Soil Science / Pedology|Geomorphology
1551,cristobalite,,NaN,5512,Geochemistry / Mineralogy|Soil Science / Pedology|Geomorphology
1552,hue,,NaN,5512,Geochemistry / Mineralogy|Soil Science / Pedology|Geomorphology
1553,kaolinite,,NaN,5512,Geochemistry / Mineralogy|Soil Science / Pedology|Geomorphology
1554,loss on ignition,,NaN,5512,Geochemistry / Mineralogy|Soil Science / Pedology|Geomorphology
1555,mica,,NaN,5512,Geochemistry / Mineralogy|Soil Science / Pedology|Geomorphology
1556,montmorillonite,,NaN,5512,Geochemistry / Mineralogy|Soil Science / Pedology|Geomorphology
1557,niobium,,NaN,5512,Geochemistry / Mineralogy|Soil Science / Pedology|Geomorphology
1558,organic carbon,,NaN,5512,Geochemistry / Mineralogy|Soil Science / Pedology|Geomorphology
1559,organic nitrogen,,NaN,5512,Geochemistry / Mineralogy|Soil Science / Pedology|Geomorphology
1560,plagioclase,,NaN,5512,Geochemistry / Mineralogy|Soil Science / Pedology|Geomorphology
1561,potassium feldspar,,NaN,5512,Geochemistry / Mineralogy|Soil Science / Pedology|Geomorphology
1562,quartz,,NaN,5512,Geochemistry / Mineralogy|Soil Science / Pedology|Geomorphology
1563,rock fragments,,NaN,5512,Geochemistry / Mineralogy|Soil Science / Pedology|Geomorphology
1564,value,,NaN,5512,Geochemistry / Mineralogy|Soil Science / Pedology|Geomorphology
1565,zinc,,NaN,5512,Geochemistry / Mineralogy|Soil Science / Pedology|Geomorphology
1566,albite,,NaN,5531,Geochemistry / Mineralogy
1567,apophylite,,NaN,5531,Geochemistry / Mineralogy
1568,augelite,,NaN,5531,Geochemistry / Mineralogy
1569,dickite,,NaN,5531,Geochemistry / Mineralogy
1570,gibbsite,,NaN,5531,Geochemistry / Mineralogy
1571,goethite,,NaN,5531,Geochemistry / Mineralogy
1572,haolloysite,,NaN,5531,Geochemistry / Mineralogy
1573,melanovanadite,,NaN,5531,Geochemistry / Mineralogy
1574,metavariscite,,NaN,5531,Geochemistry / Mineralogy
1575,nacrite,,NaN,5531,Geochemistry / Mineralogy
1576,orthhoclase,,NaN,5531,Geochemistry / Mineralogy
1577,tsargorodtsevite,,NaN,5531,Geochemistry / Mineralogy
1578,vermiculite,,NaN,5531,Geochemistry / Mineralogy
1579,left,cm,NaN,5533,Soil Science / Pedology
1580,right,cm,NaN,5533,Soil Science / Pedology
1581,coordinates wgs1984,,NaN,5533,Soil Science / Pedology
1582,horizons  depths left,cm,NaN,5533,Soil Science / Pedology
1583,photo name,,NaN,5533,Soil Science / Pedology
1584,depth centimeter,,NaN,5564,Soil Science / Pedology
1585,hydrogen isotopes,,NaN,5668,Hydrology|Water Chemistry|Biogeochemistry|Geochemistry / Mineralogy
1586,mineralogy,,NaN,5668,Hydrology|Water Chemistry|Biogeochemistry|Geochemistry / Mineralogy
1587,oxygen isotopes,,NaN,5668,Hydrology|Water Chemistry|Biogeochemistry|Geochemistry / Mineralogy
1588,stream water chemistry,,NaN,5668,Hydrology|Water Chemistry|Biogeochemistry|Geochemistry / Mineralogy
1589,suspended load,,NaN,5668,Hydrology|Water Chemistry|Biogeochemistry|Geochemistry / Mineralogy
1590,curvature,,NaN,5714,Soil Science / Pedology
1591,soil depth,,NaN,5714,Soil Science / Pedology
1592,thickness of mobile regolith tmr,,NaN,5714,Soil Science / Pedology
1593,dbh,,NaN,5751,Biology / Ecology
1594,diameter breast height,,NaN,5751,Biology / Ecology
1595,dna,,NaN,5751,Biology / Ecology
1596,litter decomposition,,NaN,5751,Biology / Ecology
1597,litterfall,,NaN,5751,Biology / Ecology
1598,soil trace gases,,NaN,5751,Biology / Ecology
1599,depth centimeter,,NaN,5817,Hydrology
1600,pressurepsi,,NaN,5817,Hydrology
1601,seconds,,NaN,5817,Hydrology
1602,tmstamp  eastern daylight savings,,NaN,5817,Hydrology
1603,water temperature,celsius,NaN,5817,Hydrology
1604,carbon dioxide concentration,,NaN,5821,Climatology / Meteorology
1605,carbon dioxide flux,,NaN,5821,Climatology / Meteorology
1606,ground heat flux,,NaN,5821,Climatology / Meteorology
1607,latent heat flux,,NaN,5821,Climatology / Meteorology
1608,radiation incoming longwave,,NaN,5821,Climatology / Meteorology
1609,radiation incoming par,,NaN,5821,Climatology / Meteorology
1610,radiation incoming shortwave,,NaN,5821,Climatology / Meteorology
1611,net radiation,,NaN,5821,Climatology / Meteorology
1612,radiation outgoing longwave,,NaN,5821,Climatology / Meteorology
1613,radiation outgoing shortwave,,NaN,5821,Climatology / Meteorology
1614,sensible heat flux,,NaN,5821,Climatology / Meteorology
1615,skin temperature,,NaN,5821,Climatology / Meteorology
1616,water vapor concentration,,NaN,5821,Climatology / Meteorology
1617,wind direction,,NaN,5821,Climatology / Meteorology
1618,wind speed,,NaN,5821,Climatology / Meteorology
1619,13ceoc,,NaN,5933,Biogeochemistry|Biology / Ecology|Soil Science / Pedology
1620,13csoc,,NaN,5933,Biogeochemistry|Biology / Ecology|Soil Science / Pedology
1621,15nson,,NaN,5933,Biogeochemistry|Biology / Ecology|Soil Science / Pedology
1622,cn ratio,,NaN,5933,Biogeochemistry|Biology / Ecology|Soil Science / Pedology
1623,d13cco2,,NaN,5933,Biogeochemistry|Biology / Ecology|Soil Science / Pedology
1624,fine roots,,NaN,5933,Biogeochemistry|Biology / Ecology|Soil Science / Pedology
1625,eoc g1,g,NaN,5933,Biogeochemistry|Biology / Ecology|Soil Science / Pedology
1626,soil organic carbon g1,g,NaN,5933,Biogeochemistry|Biology / Ecology|Soil Science / Pedology
1627,soil organic nitrogen g1,g,NaN,5933,Biogeochemistry|Biology / Ecology|Soil Science / Pedology
1628,ng co2c g1 h1,,NaN,5933,Biogeochemistry|Biology / Ecology|Soil Science / Pedology
1629,pg ch4c g1 h1,,NaN,5933,Biogeochemistry|Biology / Ecology|Soil Science / Pedology
1630,pg dna g1,,NaN,5933,Biogeochemistry|Biology / Ecology|Soil Science / Pedology
1631,pg n2on g1 h1,,NaN,5933,Biogeochemistry|Biology / Ecology|Soil Science / Pedology
1632,pmol ap g1 h1,,NaN,5933,Biogeochemistry|Biology / Ecology|Soil Science / Pedology
1633,pmol bg g1 h1,,NaN,5933,Biogeochemistry|Biology / Ecology|Soil Science / Pedology
1634,pmol nag g1 h1,,NaN,5933,Biogeochemistry|Biology / Ecology|Soil Science / Pedology
1635,pmol po g1 h1,,NaN,5933,Biogeochemistry|Biology / Ecology|Soil Science / Pedology
1636,aspect degree,,NaN,5982,Soil Science / Pedology
1637,depth to bt,,NaN,5982,Soil Science / Pedology
1638,emi,,NaN,5982,Soil Science / Pedology
1639,landscape position,,NaN,5982,Soil Science / Pedology
1640,tile push probe depth,cm,NaN,5982,Soil Science / Pedology
1641,ag,,NaN,5986,Geochemistry / Mineralogy
1642,aluminum oxide,,NaN,5986,Geochemistry / Mineralogy
1643,as,,NaN,5986,Geochemistry / Mineralogy
1644,ba,,NaN,5986,Geochemistry / Mineralogy
1645,be,,NaN,5986,Geochemistry / Mineralogy
1646,bi,,NaN,5986,Geochemistry / Mineralogy
1647,cao,,NaN,5986,Geochemistry / Mineralogy
1648,ce,,NaN,5986,Geochemistry / Mineralogy
1649,co,,NaN,5986,Geochemistry / Mineralogy
1650,cr,,NaN,5986,Geochemistry / Mineralogy
1651,cs,,NaN,5986,Geochemistry / Mineralogy
1652,copper,,NaN,5986,Geochemistry / Mineralogy
1653,dy,,NaN,5986,Geochemistry / Mineralogy
1654,er,,NaN,5986,Geochemistry / Mineralogy
1655,eu,,NaN,5986,Geochemistry / Mineralogy
1656,fe2o3t,,NaN,5986,Geochemistry / Mineralogy
1657,ga,,NaN,5986,Geochemistry / Mineralogy
1658,gd,,NaN,5986,Geochemistry / Mineralogy
1659,ge,,NaN,5986,Geochemistry / Mineralogy
1660,hf,,NaN,5986,Geochemistry / Mineralogy
1661,ho,,NaN,5986,Geochemistry / Mineralogy
1662,in,,NaN,5986,Geochemistry / Mineralogy
1663,potassium oxide,,NaN,5986,Geochemistry / Mineralogy
1664,la,,NaN,5986,Geochemistry / Mineralogy
1665,loi,,NaN,5986,Geochemistry / Mineralogy
1666,lu,,NaN,5986,Geochemistry / Mineralogy
1667,mgo,,NaN,5986,Geochemistry / Mineralogy
1668,mno,,NaN,5986,Geochemistry / Mineralogy
1669,mo,,NaN,5986,Geochemistry / Mineralogy
1670,sodium oxide,,NaN,5986,Geochemistry / Mineralogy
1671,nb,,NaN,5986,Geochemistry / Mineralogy
1672,nd,,NaN,5986,Geochemistry / Mineralogy
1673,ni,,NaN,5986,Geochemistry / Mineralogy
1674,phosphorus pentoxide,,NaN,5986,Geochemistry / Mineralogy
1675,lead,,NaN,5986,Geochemistry / Mineralogy
1676,pr,,NaN,5986,Geochemistry / Mineralogy
1677,rb,,NaN,5986,Geochemistry / Mineralogy
1678,sb,,NaN,5986,Geochemistry / Mineralogy
1679,sc,,NaN,5986,Geochemistry / Mineralogy
1680,sm,,NaN,5986,Geochemistry / Mineralogy
1681,sn,,NaN,5986,Geochemistry / Mineralogy
1682,strontium,,NaN,5986,Geochemistry / Mineralogy
1683,ta,,NaN,5986,Geochemistry / Mineralogy
1684,terbium,,NaN,5986,Geochemistry / Mineralogy
1685,th,,NaN,5986,Geochemistry / Mineralogy
1686,titanium oxide,,NaN,5986,Geochemistry / Mineralogy
1687,tl,,NaN,5986,Geochemistry / Mineralogy
1688,tm,,NaN,5986,Geochemistry / Mineralogy
1689,u,,NaN,5986,Geochemistry / Mineralogy
1690,v,,NaN,5986,Geochemistry / Mineralogy
1691,w,,NaN,5986,Geochemistry / Mineralogy
1692,ytterbium,,NaN,5986,Geochemistry / Mineralogy
1693,zinc,,NaN,5986,Geochemistry / Mineralogy
1694,zirconium,,NaN,5986,Geochemistry / Mineralogy
1695,pn,,NaN,6026,Biogeochemistry|Hydrology|Climatology / Meteorology
1696,poc,,NaN,6026,Biogeochemistry|Hydrology|Climatology / Meteorology
1697,rainfall,,NaN,6026,Biogeochemistry|Hydrology|Climatology / Meteorology
1698,ss,,NaN,6026,Biogeochemistry|Hydrology|Climatology / Meteorology
1699,rain gage locations,,NaN,6118,Climatology / Meteorology|GIS / Remote Sensing
1700,watershed outlines,,NaN,6118,Climatology / Meteorology|GIS / Remote Sensing
1701,acidity,ueql,NaN,6292,Biogeochemistry|Biology / Ecology|Hydrology|Water Chemistry
1702,acid neutralizing capacity,ueql,NaN,6292,Biogeochemistry|Biology / Ecology|Hydrology|Water Chemistry
1703,aluminum,mgl,NaN,6292,Biogeochemistry|Biology / Ecology|Hydrology|Water Chemistry
1704,aluminum-27,mgl,NaN,6292,Biogeochemistry|Biology / Ecology|Hydrology|Water Chemistry
1705,alkalinity,mgl,NaN,6292,Biogeochemistry|Biology / Ecology|Hydrology|Water Chemistry
1706,alkalinity mmol/l Calcium carbonate,,NaN,6292,Biogeochemistry|Biology / Ecology|Hydrology|Water Chemistry
1707,alkalinity,ueql,NaN,6292,Biogeochemistry|Biology / Ecology|Hydrology|Water Chemistry
1708,analyzed material,,NaN,6292,Biogeochemistry|Biology / Ecology|Hydrology|Water Chemistry
1709,anion,,sum,6292,Biogeochemistry|Biology / Ecology|Hydrology|Water Chemistry
1710,badfilters na,,NaN,6292,Biogeochemistry|Biology / Ecology|Hydrology|Water Chemistry
1711,br,mgl,NaN,6292,Biogeochemistry|Biology / Ecology|Hydrology|Water Chemistry
1712,calcium,mgl,NaN,6292,Biogeochemistry|Biology / Ecology|Hydrology|Water Chemistry
1713,calcium-43,ugl,NaN,6292,Biogeochemistry|Biology / Ecology|Hydrology|Water Chemistry
1714,calcium-44,ugl,NaN,6292,Biogeochemistry|Biology / Ecology|Hydrology|Water Chemistry
1715,cation,,sum,6292,Biogeochemistry|Biology / Ecology|Hydrology|Water Chemistry
1716,ce140,ngl,NaN,6292,Biogeochemistry|Biology / Ecology|Hydrology|Water Chemistry
1717,charge balance,,NaN,6292,Biogeochemistry|Biology / Ecology|Hydrology|Water Chemistry
1718,chemical treatment na,,NaN,6292,Biogeochemistry|Biology / Ecology|Hydrology|Water Chemistry
1719,chlorine,mgl,NaN,6292,Biogeochemistry|Biology / Ecology|Hydrology|Water Chemistry
1720,cobalt-59,ugl,NaN,6292,Biogeochemistry|Biology / Ecology|Hydrology|Water Chemistry
1721,cr52,ugl,NaN,6292,Biogeochemistry|Biology / Ecology|Hydrology|Water Chemistry
1722,copper-63,ugl,NaN,6292,Biogeochemistry|Biology / Ecology|Hydrology|Water Chemistry
